nstnId/LEI,LEI
/AppHdr/Rltd/To/FIId/FinInstnId/Nm,Name
/AppHdr/Rltd/To/FIId/FinInstnId/PstlAdr,Postal Address
/AppHdr/Rltd/To/FIId/FinInstnId/Othr,Other
/AppHdr/Rltd/To/FIId/BrnchId,/AppHdr,Business Application Header V02 (head.001.001.02)
/AppHdr/CharSet,Character Set
/AppHdr/Fr,From
/AppHdr/Fr/OrgId,Organisation Identification
/AppHdr/Fr/OrgId/Nm,Name
/AppHdr/Fr/OrgId/PstlAdr,Postal Address
/AppHdr/Fr/OrgId/Id,Identification
/AppHdr/Fr/OrgId/Id/PrvtId,Private Identification
/AppHdr/Fr/OrgId/CtryOfRes,Country Of Residence
/AppHdr/Fr/OrgId/CtctDtls,Contact Details
/AppHdr/Fr/FIId,Financial Institution Identification
/AppHdr/Fr/FIId/FinInstnId,Financial Institution Identification
/AppHdr/Fr/FIId/FinInstnId/BICFI,BICFI
/AppHdr/Fr/FIId/FinInstnId/ClrSysMmbId,Clearing System Member Identification
/AppHdr/Fr/FIId/FinInstnId/ClrSysMmbId/ClrSysId,Clearing System Identification
/AppHdr/Fr/FIId/FinInstnId/ClrSysMmbId/ClrSysId/Cd,Code
/AppHdr/Fr/FIId/FinInstnId/ClrSysMmbId/ClrSysId/Prtry,Proprietary
/AppHdr/Fr/FIId/FinInstnId/ClrSysMmbId/MmbId,Member Identification
/AppHdr/Fr/FIId/FinInstnId/LEI,LEI
/AppHdr/Fr/FIId/FinInstnId/Nm,Name
/AppHdr/Fr/FIId/FinInstnId/PstlAdr,Postal Address
/AppHdr/Fr/FIId/FinInstnId/Othr,Other
/AppHdr/Fr/FIId/BrnchId,Branch Identification
/AppHdr/To,To
/AppHdr/To/OrgId,Organisation Identification
/AppHdr/To/OrgId/Nm,Name
/AppHdr/To/OrgId/PstlAdr,Postal Address
/AppHdr/To/OrgId/CtryOfRes,Country Of Residence
/AppHdr/To/OrgId/CtctDtls,Contact Details
/AppHdr/To/FIId,Financial Institution Identification
/AppHdr/To/FIId/FinInstnId,Financial Institution Identification
/AppHdr/To/FIId/FinInstnId/BICFI,BICFI
/AppHdr/To/FIId/FinInstnId/ClrSysMmbId,Clearing System Member Identification
/AppHdr/To/FIId/FinInstnId/ClrSysMmbId/ClrSysId,Clearing System Identification
/AppHdr/To/FIId/FinInstnId/ClrSysMmbId/ClrSysId/Cd,Code
/AppHdr/To/FIId/FinInstnId/ClrSysMmbId/ClrSysId/Prtry,Proprietary
/AppHdr/To/FIId/FinInstnId/ClrSysMmbId/MmbId,Member Identification
/AppHdr/To/FIId/FinInstnId/LEI,LEI
/AppHdr/To/FIId/FinInstnId/Nm,Name
